NoEssai,NoBloc,NoTraitement,clr_N,clr_P,clr_K,clr_Ca,clr_Mg,clr_Fv,RendVendable,rv_cut,yieldClass,Cultivar,Maturity5,pred_yield
44,1,9,0.6145892940292095,-2.1770301527281695,0.23091545592370233,-0.9955302042542917,-1.313983935372827,3.6410395424023787,31.2568306,33.258387977,LY,Snowden,late,LY
44,1,10,0.4855472840329389,-2.2160624687482615,0.43874321783513626,-1.0120896644223256,-1.2923916295764837,3.5962532608789997,37.04918033,33.258387977,HY,Snowden,late,HY
44,1,11,0.44223824906560694,-2.480411167749908,0.6715105223211904,-0.9710567138727897,-1.2344741643249395,3.5721932745608385,27.59562842,33.258387977,LY,Snowden,late,LY
44,2,1,0.26621649560506677,-2.474946056947345,0.5648031020234199,-0.717088139394972,-1.2810235884749113,3.6420381871887417,7.486338798,33.258387977,LY,Snowden,late,LY
44,2,2,0.5211079107266654,-2.2915332792543426,0.5164782728279236,-1.0498201469455593,-1.245564724071654,3.549331966716969,30.05464481,33.258387977,LY,Snowden,late,LY
44,2,3,0.2768491427411761,-2.379269601858654,0.4855253142478606,-0.8355830669873341,-1.1936459362009146,3.6461241480578646,3.333333333,33.258387977,LY,Snowden,late,LY
44,2,4,0.35341806422499644,-2.6017815248064178,0.6520323514230637,-0.8671804694183107,-1.1483478608488982,3.611859439425568,20.32786885,33.258387977,LY,Snowden,late,LY
44,2,5,0.6060330864983263,-2.2483824652084925,0.2858810815495998,-1.0479874822304405,-1.114678856729113,3.519134636120121,37.04918033,33.258387977,HY,Snowden,late,LY
44,2,6,0.4686833967890247,-2.7393842293625723,0.7106033164690149,-0.9168531014677641,-1.1052537043381006,3.5822043219103983,19.01639344,33.258387977,LY,Snowden,late,LY
44,2,7,0.4677926381217201,-2.3979733089722446,0.5197974231120348,-1.0116789478523538,-1.098690324841983,3.5207525204328265,29.18032787,33.258387977,LY,Snowden,late,LY
44,2,8,0.5710960093291875,-2.0465431029124903,0.3870702524879599,-1.2580857425482201,-1.3206060995295537,3.667068683173114,33.38797814,33.258387977,HY,Snowden,late,LY
44,2,9,0.6176173336571562,-2.2223604104876022,0.16145012242902945,-0.9586683714600435,-1.2319617064597255,3.6339230323211877,26.66666667,33.258387977,LY,Snowden,late,LY
44,2,10,0.31525891731265254,-2.3876802052363675,0.6284312306542756,-1.3922521528034886,-1.077758822901051,3.9140010329739754,27.92349727,33.258387977,LY,Snowden,late,LY
44,2,11,0.6510322853483714,-2.06872687533021,0.38514766521006205,-1.2955369870967282,-1.3110411736326935,3.639125085501199,31.09289617,33.258387977,LY,Snowden,late,LY
44,3,2,0.46924828970909394,-2.313785690392226,0.4859316992358078,-1.0108729382113864,-1.2019281749740958,3.571406814632806,38.57923497,33.258387977,HY,Snowden,late,LY
44,3,4,0.3753748420854732,-2.354258930683911,0.7201164701891929,-1.101495962188543,-1.3021666576506945,3.6624302382484837,25.13661202,33.258387977,LY,Snowden,late,LY
44,3,5,0.561023612223893,-2.1740651377606732,0.6168727231473046,-1.3110189204053309,-1.3267672773734698,3.6339550001682746,36.17486339,33.258387977,HY,Snowden,late,HY
44,3,7,0.6155827446084738,-2.2005442796457904,0.37967254994653477,-1.2147274851230256,-1.2762853781224588,3.696301848336267,28.41530055,33.258387977,LY,Snowden,late,LY
44,3,8,0.43467717190459876,-2.296939304143095,0.4780503796342246,-0.9906876506967408,-1.1730092074906957,3.547908610791709,28.36065574,33.258387977,LY,Snowden,late,LY
44,3,9,0.542534093283408,-2.304832019856504,0.18964408094764718,-0.8624481920855693,-1.1085812616244786,3.5436832993354948,29.94535519,33.258387977,LY,Snowden,late,LY
44,3,10,0.4870661139022272,-2.3092391349548698,0.2740034155539921,-0.9129944429818111,-1.1213957125588174,3.5825597610392848,30.92896175,33.258387977,LY,Snowden,late,LY
45,1,1,0.4165116480543478,-2.263857352088666,0.7053353662307131,-0.6932592729708289,-1.9761752796368843,3.811444890411318,0.363333333,41.330528837,LY,Goldrush,mid-season,LY
45,1,12,0.4165116480543478,-2.263857352088666,0.7053353662307131,-0.6932592729708289,-1.9761752796368843,3.811444890411318,0.641176471,41.330528837,LY,Goldrush,mid-season,LY
45,1,14,0.3024275498316671,-2.298577215247797,0.6971550583061941,-0.7261805744940459,-1.7007402144921762,3.7259153960961577,8.737301587,41.330528837,LY,Goldrush,mid-season,LY
45,1,4,0.6636957290477001,-2.2470685329682465,0.39198879664701236,-0.9824711068258751,-1.5130993578880454,3.686954471987455,12.6762963,41.330528837,LY,Goldrush,mid-season,LY
45,1,5,0.6226746720978689,-2.0940874696063623,0.12375639493259216,-0.7156362859474981,-1.4822859285003696,3.545578617023769,9.47826087,41.330528837,LY,Goldrush,mid-season,LY
45,1,16,0.6226746720978689,-2.0940874696063623,0.12375639493259216,-0.7156362859474981,-1.4822859285003696,3.545578617023769,12.91512605,41.330528837,LY,Goldrush,mid-season,LY
45,1,6,0.5662738458765757,-2.153432297953996,0.30821748966973717,-0.8478992934785632,-1.4602851173940508,3.5871253732802946,10.26416667,41.330528837,LY,Goldrush,mid-season,LY
45,1,17,0.5662738458765757,-2.153432297953996,0.30821748966973717,-0.8478992934785632,-1.4602851173940508,3.5871253732802946,10.57218045,41.330528837,LY,Goldrush,mid-season,LY
45,1,7,0.8030072163797417,-2.23798164876237,0.32125340743572783,-1.0564817002884923,-1.3906837883751666,3.560886513610559,11.73846154,41.330528837,LY,Goldrush,mid-season,LY
45,1,19,0.5520797124928158,-2.1561926861439162,0.22950731356063647,-0.6229161346753798,-1.5500568825736,3.547578677339445,9.083333333,41.330528837,LY,Goldrush,mid-season,LY
45,1,9,0.6770266321327574,-1.9886322433346066,0.04965122585172166,-1.0918861075334219,-1.3450820039140332,3.698922496797582,23.4568,41.330528837,LY,Goldrush,mid-season,LY
45,1,10,0.6380727479735588,-1.7838445676636994,0.2295068621871459,-0.9911677917567214,-1.6532243852466353,3.560657134506351,12.32173913,41.330528837,LY,Goldrush,mid-season,LY
45,1,11,0.6596675549500772,-2.035381833974881,0.3248823706058426,-1.023780922296401,-1.5308258232224863,3.605438653937852,8.284,41.330528837,LY,Goldrush,mid-season,LY
45,1,22,0.6596675549500772,-2.035381833974881,0.3248823706058426,-1.023780922296401,-1.5308258232224863,3.605438653937852,9.178947368,41.330528837,LY,Goldrush,mid-season,LY
45,2,1,0.45238761174256226,-2.1196980255087206,0.7276142429269976,-0.7684949842000992,-1.9034749170390843,3.611666072078343,13.42421053,41.330528837,LY,Goldrush,mid-season,LY
45,2,12,0.45238761174256226,-2.1196980255087206,0.7276142429269976,-0.7684949842000992,-1.9034749170390843,3.611666072078343,8.045238095,41.330528837,LY,Goldrush,mid-season,LY
45,2,2,0.6183021959083095,-2.084573349403883,0.345070621709068,-1.0077010473721795,-1.4581175433426101,3.5870191225012946,21.04173913,41.330528837,LY,Goldrush,mid-season,LY
45,2,3,0.28072643522927176,-1.8329893956685201,0.5978500328492045,-0.8554550385536461,-1.8329893956685201,3.642857361812209,6.085833333,41.330528837,LY,Goldrush,mid-season,LY
45,2,14,0.28072643522927176,-1.8329893956685201,0.5978500328492045,-0.8554550385536461,-1.8329893956685201,3.642857361812209,4.946218487,41.330528837,LY,Goldrush,mid-season,LY
45,2,15,0.7639958925262706,-2.297416077699809,0.4080667278971557,-0.7848279912556255,-1.6236869829969645,3.5338684315289743,12.55446429,41.330528837,LY,Goldrush,mid-season,LY
45,2,5,0.6553569182776826,-2.001901115984422,0.28918959758388807,-0.9722816988032639,-1.514197909639286,3.5438342085653973,8.468461538,41.330528837,LY,Goldrush,mid-season,LY
45,2,16,0.6553569182776826,-2.001901115984422,0.28918959758388807,-0.9722816988032639,-1.514197909639286,3.5438342085653973,7.958730159,41.330528837,LY,Goldrush,mid-season,LY
45,2,6,0.6260702216654517,-2.284539798471704,0.4420049852666703,-1.0845750155433067,-1.2987230039489392,3.599762611031823,0,41.330528837,LY,Goldrush,mid-season,LY
45,2,7,0.5388714830534123,-2.2213728411362132,0.43082528204010373,-0.8076795058282085,-1.5282256605762679,3.5875812424471722,8.151304348,41.330528837,LY,Goldrush,mid-season,LY
45,2,8,0.5548909421121269,-2.2778517029474012,0.38937650363455356,-0.8238986933536956,-1.453676259981052,3.6111592105354715,9.900833333,41.330528837,LY,Goldrush,mid-season,LY
45,2,19,0.5548909421121269,-2.2778517029474012,0.38937650363455356,-0.8238986933536956,-1.453676259981052,3.6111592105354715,16.80075188,41.330528837,LY,Goldrush,mid-season,LY
45,2,9,0.6661491759777545,-2.0711249872490263,0.15256616327535655,-0.9957695607451833,-1.4310876320030288,3.6792668407441265,13.26956522,41.330528837,LY,Goldrush,mid-season,LY
45,2,20,0.6661491759777545,-2.0711249872490263,0.15256616327535655,-0.9957695607451833,-1.4310876320030288,3.6792668407441265,10.29444444,41.330528837,LY,Goldrush,mid-season,LY
45,2,10,0.8157555948755406,-2.1344742075668637,0.15771217820628358,-0.9270590590499546,-1.5127859909890629,3.600851484524053,11.46518519,41.330528837,LY,Goldrush,mid-season,LY
45,2,21,0.8157555948755406,-2.1344742075668637,0.15771217820628358,-0.9270590590499546,-1.5127859909890629,3.600851484524053,10.81804511,41.330528837,LY,Goldrush,mid-season,LY
45,2,11,0.6248898711321149,-2.21209785358439,0.43458340114152794,-0.8999114646182216,-1.5012510959250438,3.5537871418540083,12.535,41.330528837,LY,Goldrush,mid-season,LY
45,2,22,0.6248898711321149,-2.21209785358439,0.43458340114152794,-0.8999114646182216,-1.5012510959250438,3.5537871418540083,12.06785714,41.330528837,LY,Goldrush,mid-season,LY
45,3,1,0.4965779850309415,-2.2271069302186706,0.551147529556788,-0.6737584844356141,-1.950853553590513,3.8039934536570703,1.744,41.330528837,LY,Goldrush,mid-season,LY
45,3,12,0.4965779850309415,-2.2271069302186706,0.551147529556788,-0.6737584844356141,-1.950853553590513,3.8039934536570703,1.721052632,41.330528837,LY,Goldrush,mid-season,LY
45,3,2,0.7316610142755358,-2.1396411809002784,0.3993326901579981,-0.9558710838918612,-1.5895948439810064,3.5541134043396116,11.5976,41.330528837,LY,Goldrush,mid-season,LY
45,3,13,0.7316610142755358,-2.1396411809002784,0.3993326901579981,-0.9558710838918612,-1.5895948439810064,3.5541134043396116,5.372142857,41.330528837,LY,Goldrush,mid-season,LY
45,3,3,0.27763304095076835,-2.288987160675586,0.6735929055615046,-0.8193111906166437,-1.5326610784941086,3.6897334832740643,3.856923077,41.330528837,LY,Goldrush,mid-season,LY
45,3,14,0.27763304095076835,-2.288987160675586,0.6735929055615046,-0.8193111906166437,-1.5326610784941086,3.6897334832740643,8.769172932,41.330528837,LY,Goldrush,mid-season,LY
45,3,4,0.615152855975329,-2.173054006421417,0.5225736746822358,-1.0029827537711626,-1.5976898615178556,3.63600009105287,8.971538462,41.330528837,LY,Goldrush,mid-season,LY
45,3,15,0.615152855975329,-2.173054006421417,0.5225736746822358,-1.0029827537711626,-1.5976898615178556,3.63600009105287,15.20504202,41.330528837,LY,Goldrush,mid-season,LY
45,3,5,0.7989446012389889,-2.2332308630827105,0.3405550761793248,-1.0486761446138755,-1.4659757103690425,3.6083830406473143,19.87647059,41.330528837,LY,Goldrush,mid-season,LY
45,3,17,0.5729100849503732,-2.1774506574088943,0.36605015664515905,-0.9496266372607782,-1.3703592174997312,3.558476270573874,22.65642857,41.330528837,LY,Goldrush,mid-season,LY
45,3,7,0.5630448691269154,-2.2585629288089932,0.3914234713384559,-0.7375359737189453,-1.5463675532783534,3.5879981153409246,10.52086957,41.330528837,LY,Goldrush,mid-season,LY
45,3,18,0.5630448691269154,-2.2585629288089932,0.3914234713384559,-0.7375359737189453,-1.5463675532783534,3.5879981153409246,11.17478992,41.330528837,LY,Goldrush,mid-season,LY
45,3,19,0.632825254359227,-2.1981230830661365,0.3608915388755851,-0.9453601145707684,-1.504975902506192,3.654742306908285,22.66507937,41.330528837,LY,Goldrush,mid-season,LY
45,3,9,0.7432524994138454,-1.9834112682023544,-0.12333255499682183,-0.7614199583737391,-1.5096269161167126,3.634538198275786,6.4528,41.330528837,LY,Goldrush,mid-season,LY
45,3,20,0.7432524994138454,-1.9834112682023544,-0.12333255499682183,-0.7614199583737391,-1.5096269161167126,3.634538198275786,10.2443609,41.330528837,LY,Goldrush,mid-season,LY
45,3,10,0.7325302801934184,-2.1973786966349,0.3327845447412212,-1.0623987637959158,-1.4156781187335095,3.610140754229686,12.32173913,41.330528837,LY,Goldrush,mid-season,LY
45,3,11,0.6022945463436873,-2.0173927154692675,0.34076222867958883,-0.9576202601174217,-1.4952033330529617,3.527159533616376,11.94962963,41.330528837,LY,Goldrush,mid-season,LY
45,3,22,0.6022945463436873,-2.0173927154692675,0.34076222867958883,-0.9576202601174217,-1.4952033330529617,3.527159533616376,13.85857143,41.330528837,LY,Goldrush,mid-season,LY
46,1,2,0.5801501583077551,-1.8158838793343444,0.4136416427901959,-1.004953663118016,-1.6682478805282797,3.4952936218826904,18.89333333,36.887540984,LY,Chieftain,mid-season,LY
46,1,3,0.30952122845019137,-1.9409167206665452,0.7360239268510145,-1.0300460562617295,-1.6200090005864438,3.545426622213512,12.38636364,36.887540984,LY,Chieftain,mid-season,LY
46,1,4,0.716971377307642,-2.035377121904912,0.49971927240694347,-0.9973894550532374,-1.711590044811015,3.5276659720545807,16.22325581,36.887540984,LY,Chieftain,mid-season,LY
46,1,6,0.759169752812547,-2.090633161388358,0.4815018557340527,-1.1869212117210637,-1.495926053641666,3.5328088182044866,13.52590909,36.887540984,LY,Chieftain,mid-season,LY
46,1,8,0.7132572947528866,-1.9085423392361989,0.19104376853610416,-0.8022080044741795,-1.6092994443833426,3.4157487248047325,20.53255814,36.887540984,LY,Chieftain,mid-season,LY
46,1,9,0.6178222746261763,-1.8917769877521953,-0.09585950837547719,-0.7523427045638305,-1.4062691719704952,3.528426098035824,14.7695,36.887540984,LY,Chieftain,mid-season,LY
46,1,10,0.7126002682393828,-1.7589935196611508,0.1869166293941622,-1.0337580245497051,-1.6173430025981244,3.51057764917544,37.68285714,36.887540984,HY,Chieftain,mid-season,LY
46,1,11,0.4901291512876509,-1.863458496158767,0.34915100001693133,-0.9996857985680583,-1.450271341956693,3.4741354853789406,19.29531915,36.887540984,LY,Chieftain,mid-season,LY
46,2,1,0.3202998252907081,-2.0148907417378994,0.6582722003638697,-0.6073941729674064,-1.8813593491133767,3.5250722381641033,6.590697674,36.887540984,LY,Chieftain,mid-season,LY
46,2,2,0.5687189595865507,-1.8655520742328693,0.3988118059409782,-1.0657951586146663,-1.5841396147946845,3.547956082114692,17.74418605,36.887540984,LY,Chieftain,mid-season,LY
46,2,3,0.20963303919761156,-2.1659880229888206,0.7984917070610664,-0.7145543596979684,-1.8131666483660775,3.6855842847941855,5.861777778,36.887540984,LY,Chieftain,mid-season,LY
46,2,5,0.705589072212748,-1.9377448141697702,0.3772627988228323,-1.021454082295615,-1.5835730004491566,3.4599200258789646,22.45906977,36.887540984,LY,Chieftain,mid-season,HY
46,2,6,0.6343699275824766,-2.0598818073412453,0.348063801310627,-0.898468617434105,-1.4690134759017184,3.444930171783966,28.60585366,36.887540984,LY,Chieftain,mid-season,LY
46,2,7,0.5861806620225805,-1.9708426301665356,0.4760706231822498,-0.9355999554310146,-1.6381368763407997,3.4823281767335232,31.48325581,36.887540984,LY,Chieftain,mid-season,LY
46,2,8,0.5715199505882582,-1.8543614075288652,0.6058526296687634,-1.2112246475435815,-1.636107841508847,3.524321316324272,19.52090909,36.887540984,LY,Chieftain,mid-season,LY
46,2,10,0.5854563038112088,-1.9009449549878052,0.2526045588457526,-0.9201157019760791,-1.5571734158849804,3.540173210191903,21.95209302,36.887540984,LY,Chieftain,mid-season,LY
46,2,11,0.5620288794707671,-1.9743742960844082,0.4562392713369299,-0.9694474914936211,-1.4684386576126092,3.3939922943829424,20.165,36.887540984,LY,Chieftain,mid-season,LY
46,3,3,0.18097955558333823,-1.8752290634541589,0.6588368222919243,-0.9450812969185782,-1.4775460957880502,3.458040078285529,13.52489796,36.887540984,LY,Chieftain,mid-season,LY
46,3,4,0.49533170991877373,-1.9812066901987095,0.5117971698219099,-0.9072870141209717,-1.5051240148765923,3.3864888394555877,21.04173913,36.887540984,LY,Chieftain,mid-season,LY
46,3,6,0.6850375445062684,-2.0794300552111706,0.48325429561951383,-0.9329617453654255,-1.6354986662752107,3.47959862672602,17.58863636,36.887540984,LY,Chieftain,mid-season,LY
46,3,7,0.6204769997744073,-1.7841230186263677,0.18438696234618623,-0.9512138956912639,-1.4620395194572544,3.392512471654295,29.9532,36.887540984,LY,Chieftain,mid-season,LY
46,3,8,0.7283239040124649,-1.6250900898408607,0.2131893950220869,-1.0157127923463745,-1.738418775147864,3.4377083583005503,19.06232558,36.887540984,LY,Chieftain,mid-season,HY
46,3,10,0.5833723601147449,-1.7222082418590987,0.10234105019194661,-0.9707921531751782,-1.4598439773916083,3.4671309621191924,28.34,36.887540984,LY,Chieftain,mid-season,LY
46,3,11,0.6587092279345561,-1.7591024442745717,0.43575526805138143,-1.0983905394677804,-1.7174297478740033,3.4804582356304197,19.05130435,36.887540984,LY,Chieftain,mid-season,LY
47,1,1,0.4175377195114245,-2.0747227767251832,0.6140960624491392,-0.6955969050839057,-1.7180478327864508,3.4567337326349765,12.23222222,33.12292,LY,Coastal Russet,mid-season,LY
47,1,2,0.6206675102361956,-2.103996058220158,0.2412554810927907,-0.8923603811486531,-1.1724378542152145,3.3068713022550407,32.9725,33.12292,LY,Coastal Russet,mid-season,LY
47,1,14,0.3277965135313221,-2.2614701515809212,0.563869136044389,-0.5812631682586131,-1.473012791216651,3.424080461480476,14.87936508,33.12292,LY,Coastal Russet,mid-season,LY
47,1,4,0.47196361580743895,-1.7701771275816989,-0.20799209999814394,-0.6844682437494964,-1.1888213530098697,3.3794952085317673,15.45818182,33.12292,LY,Coastal Russet,mid-season,LY
47,1,15,0.47196361580743895,-1.7701771275816989,-0.20799209999814394,-0.6844682437494964,-1.1888213530098697,3.3794952085317673,13.4952381,33.12292,LY,Coastal Russet,mid-season,LY
47,1,16,0.5407159296108257,-1.8962057872775637,0.3816311360272877,-1.0489079268903603,-1.3590628551941992,3.381829503724014,19.91503759,33.12292,LY,Coastal Russet,mid-season,LY
47,1,17,0.46217149097013444,-2.2068932634191216,0.4426134820704779,-0.8429046598135295,-1.200654294882027,3.3456672450740643,16.35,33.12292,LY,Coastal Russet,mid-season,LY
47,1,7,0.46840528590023434,-2.028221037328949,0.43615101001734313,-0.9377720593000003,-1.2758849853786733,3.337321786090045,15.55727273,33.12292,LY,Coastal Russet,mid-season,LY
47,1,8,0.3322517384660073,-2.068580394005673,0.7594291221755158,-0.9998210684872446,-1.5174034747161156,3.494124076567511,27.19263158,33.12292,LY,Coastal Russet,mid-season,LY
47,1,9,0.3316122738278571,-1.5688121046859034,0.34020861568369654,-0.9486900591408483,-1.4006751828839055,3.246356457199104,19.62,33.12292,LY,Coastal Russet,mid-season,LY
47,1,20,0.3316122738278571,-1.5688121046859034,0.34020861568369654,-0.9486900591408483,-1.4006751828839055,3.246356457199104,11.28928571,33.12292,LY,Coastal Russet,mid-season,LY
47,1,10,0.49574999164983824,-2.0321384807118466,0.3632967662456612,-0.8981242649928212,-1.3803765163147559,3.4515925041239197,18.19826087,33.12292,LY,Coastal Russet,mid-season,LY
47,1,11,0.5189089507427571,-1.9673126236265523,0.6508512584004289,-1.5105542211308376,-1.1740819845096246,3.4821886201238303,25.8112,33.12292,LY,Coastal Russet,mid-season,LY
47,2,1,0.5231835704227339,-1.9299743810506857,0.43558551110474797,-1.0755590528946186,-1.4291990931381973,3.4759634455560215,10.78526316,33.12292,LY,Coastal Russet,mid-season,LY
47,2,12,0.5231835704227339,-1.9299743810506857,0.43558551110474797,-1.0755590528946186,-1.4291990931381973,3.4759634455560215,10.38095238,33.12292,LY,Coastal Russet,mid-season,LY
47,2,13,0.656089370103353,-2.0022167235981354,0.356880579659252,-0.9351031019893967,-1.381390204617817,3.3057400804427437,35.2952381,33.12292,HY,Coastal Russet,mid-season,HY
47,2,3,0.47746264510918435,-1.69671109735879,0.39536219122694627,-0.9951250481529801,-1.4837891001161188,3.3028004092917578,20.01636364,33.12292,LY,Coastal Russet,mid-season,LY
47,2,15,0.2363202839086478,-2.183836182131192,0.5917243104977472,-1.0387038778281892,-1.5147865531503064,3.9092820187032906,18.86890756,33.12292,LY,Coastal Russet,mid-season,LY
47,2,16,0.4389640367472736,-2.151511440333511,0.43248611209872,-0.8522284562032505,-1.2132418017405806,3.345531549431346,32.38857143,33.12292,LY,Coastal Russet,mid-season,LY
47,2,17,0.4624794369905265,-2.002649585188799,0.6817907502742768,-1.137652147702195,-1.3874639460985656,3.3834954917247573,24.13571429,33.12292,LY,Coastal Russet,mid-season,LY
47,2,18,0.6186436656065166,-1.989451438404775,0.0869366657881705,-0.7685495719783915,-1.3335756526420615,3.385996331630544,23.35714286,33.12292,LY,Coastal Russet,mid-season,LY
47,2,8,0.44314024467659285,-2.0070626071030877,0.19274261682662308,-0.8124356651953897,-1.1335337345670147,3.3171491453622775,18.58190476,33.12292,LY,Coastal Russet,mid-season,LY
47,2,19,0.44314024467659285,-2.0070626071030877,0.19274261682662308,-0.8124356651953897,-1.1335337345670147,3.3171491453622775,15.75462185,33.12292,LY,Coastal Russet,mid-season,LY
47,2,9,0.5661049444499575,-2.11869458641928,0.31445698185682414,-0.8362998203175405,-1.2454212396288158,3.3198537200588545,16.35,33.12292,LY,Coastal Russet,mid-season,LY
47,2,20,0.5661049444499575,-2.11869458641928,0.31445698185682414,-0.8362998203175405,-1.2454212396288158,3.3198537200588545,15.57142857,33.12292,LY,Coastal Russet,mid-season,LY
47,2,22,0.4666485899895876,-2.044825087183135,0.4206634767477637,-0.9292632402012515,-1.2895461255161829,3.376322386163216,34.68968254,33.12292,HY,Coastal Russet,mid-season,LY
47,3,12,0.4930224935165821,-1.8676264004322247,0.39504208515637806,-1.0328287028092529,-1.3787796833850097,3.3911702079535284,9.829464286,33.12292,LY,Coastal Russet,mid-season,LY
47,3,2,0.6021318036650363,-1.934266984376126,0.2730079288135947,-1.0179762525019709,-1.287639819451074,3.364743323850543,31.283,33.12292,LY,Coastal Russet,mid-season,LY
47,3,3,0.5427991646966377,-1.8228527788235227,0.32754049882859704,-1.1395578947065892,-1.2328898344988084,3.324960844503684,18.71166667,33.12292,LY,Coastal Russet,mid-season,LY
47,3,5,0.4015194613629678,-1.8944584865870913,0.5740543534252325,-1.1193941835592596,-1.4491474699317277,3.4874263252898814,33.899,33.12292,HY,Coastal Russet,mid-season,LY
47,3,16,0.4015194613629678,-1.8944584865870913,0.5740543534252325,-1.1193941835592596,-1.4491474699317277,3.4874263252898814,27.61333333,33.12292,LY,Coastal Russet,mid-season,LY
47,3,6,0.4738888812285089,-1.779374656432826,0.3508392106204332,-1.045405481352625,-1.445883047949751,3.44593509388626,26.91826087,33.12292,LY,Coastal Russet,mid-season,LY
47,3,17,0.4738888812285089,-1.779374656432826,0.3508392106204332,-1.045405481352625,-1.445883047949751,3.44593509388626,20.4375,33.12292,LY,Coastal Russet,mid-season,LY
47,3,7,0.45269824832945416,-1.8810294920204451,0.44972647794029674,-0.9937262970195424,-1.3301985336407554,3.3025295964109938,22.83809524,33.12292,LY,Coastal Russet,mid-season,LY
47,3,18,0.45269824832945416,-1.8810294920204451,0.44972647794029674,-0.9937262970195424,-1.3301985336407554,3.3025295964109938,19.90918367,33.12292,LY,Coastal Russet,mid-season,LY
47,3,8,0.37777780514057024,-1.8921753473032648,0.4912618423198758,-1.0871102505393337,-1.4693184964832313,3.579564446865386,42.44588235,33.12292,HY,Coastal Russet,mid-season,LY
47,3,19,0.37777780514057024,-1.8921753473032648,0.4912618423198758,-1.0871102505393337,-1.4693184964832313,3.579564446865386,28.86703297,33.12292,LY,Coastal Russet,mid-season,LY
47,3,9,0.494700686377763,-1.754675402830593,0.3516735917691669,-1.017076459699814,-1.3925607355960428,3.317938319979523,18.86538462,33.12292,LY,Coastal Russet,mid-season,LY
47,3,20,0.494700686377763,-1.754675402830593,0.3516735917691669,-1.017076459699814,-1.3925607355960428,3.317938319979523,18.96883117,33.12292,LY,Coastal Russet,mid-season,LY
47,3,10,0.5521640934397354,-1.9016438093102201,0.44640365776058255,-1.0778764463332107,-1.443336219827676,3.4242887242707893,25.30695652,33.12292,LY,Coastal Russet,mid-season,LY
47,3,21,0.5521640934397354,-1.9016438093102201,0.44640365776058255,-1.0778764463332107,-1.443336219827676,3.4242887242707893,27.40571429,33.12292,LY,Coastal Russet,mid-season,LY
47,3,22,0.4141674189189839,-1.791466147998611,0.33438176649538054,-1.0495288032692343,-1.296769906162504,3.3892156720159865,29.58571429,33.12292,LY,Coastal Russet,mid-season,LY
48,1,1,0.5595423588005439,-1.9159111483437012,0.4277539703938089,-0.8955510565753402,-1.9487009711666925,3.772866846891382,10.31307692,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,2,0.530832624430102,-2.6265223437898486,0.669314522214481,-0.7047097463135952,-1.8925531687096475,4.023638112168506,16.3936,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,4,0.6545633353243949,-1.9277819094027562,0.3333299353847141,-0.9746772044058849,-1.8099988737463732,3.724564716845903,15.26,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,5,0.5548570997628897,-2.1258904188113115,0.4812338637009379,-0.9259256358829142,-1.7612473052234026,3.7769723964537985,9.9408,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,6,0.3842900077641982,-2.4731375944126124,0.8806575483549595,-0.8096324607082361,-1.7259231925823912,3.7437456915840808,10.2896,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,7,0.6122050281888591,-1.9072006378549529,0.259252280814513,-0.915071829589293,-1.766122039595047,3.7169371980359185,18.2248,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,8,0.6853997163196355,-1.7818302498797993,0.3981525210219141,-1.0759440435424241,-1.8900438345200317,3.6642658906007046,24.0672,24.604025002500002,LY,Aquilon,mid-season,HY
48,1,9,0.48268555575182637,-2.309399374293457,0.9214050214400169,-0.9613262259937643,-1.9378358178609747,3.8044708409563515,23.12695652,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,10,0.6513825021813386,-2.0268526138416854,0.3422222204211929,-0.9387116250408716,-1.642440914931354,3.6144004312113798,18.44615385,24.604025002500002,LY,Aquilon,mid-season,LY
48,1,11,0.5826042222066872,-2.090431461050421,0.530020680733803,-0.8330707833064239,-1.7632185498420045,3.5740958912583585,18.312,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,1,0.49471574573865507,-2.4679766737371356,0.639169187187759,-0.7250073686785132,-1.9715397874232448,4.03063889691248,11.15153846,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,2,0.752708636750294,-1.62683749737988,0.4618206994048797,-1.127185174212015,-1.9269420898302179,3.466435425266934,22.11142857,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,3,0.5531724399583315,-2.3994203409350416,0.7456893336935502,-0.7680035217821657,-1.957587588656002,3.8261496777213293,14.7368,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,4,0.6778699526344218,-2.299783207519664,0.5576443946571472,-0.8627165210263494,-1.6936474039493477,3.6206327852037927,17.72434783,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,5,0.3667365378683396,-2.0198093066741247,0.6068562906459705,-0.9097683221823916,-1.7761872240163736,3.7321720243585825,15.17615385,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,6,0.7184177280600674,-2.3086370166229644,0.45825368450217896,-0.8670799768280242,-1.7108000158673438,3.709845596756086,12.644,24.604025002500002,LY,Aquilon,mid-season,LY
