clr_N,clr_P,clr_K,clr_Ca,clr_Mg,clr_Fv
0.7702814111774714,-1.6484285387204038,0.527532779040532,-1.1651991472554069,-1.8730524752050477,3.388865970962854
0.5965991829884478,-1.763144323845546,0.5068905690298169,-0.9914638698609193,-1.7309872122110153,3.382105653899219
0.695219666059502,-1.8801800620415139,0.5320488972654975,-0.9172336385265587,-1.8221928043911642,3.3923379416342367
0.7071907432654987,-1.9915767403374565,0.4874647899981457,-1.0273316153412653,-1.6279087609077534,3.452161583322829
0.8586611242468472,-2.125584375571986,0.49908421659117286,-0.8773428917954647,-1.851147529870226,3.496329456399658
0.5198917320087322,-1.94784946049796,0.714170990625747,-1.0331860682831802,-1.6662836150636156,3.4132564212102787
0.5716532199258317,-1.7992133804846189,0.49993648553450587,-0.8829226486104638,-1.7537748585441735,3.364321182178918
0.6779585649323998,-1.8036091835900856,0.6588246103458557,-1.2690670332067788,-1.6102377906095469,3.3461308321281567
0.5738339199937457,-1.9014007839609905,0.6754040769115632,-1.0086405494970303,-1.750577894226407,3.4113812307791145
0.6298424016240185,-2.0057322586487563,0.5920288805944782,-1.070159597225151,-1.5914565208584368,3.4454770945138473
0.7008745583789233,-1.8754063650921635,0.5730411868690384,-1.1822591845322181,-1.6045314109567634,3.388281215333183
0.6837775754350024,-1.8779425918992692,0.5971117614457193,-1.0380248388096884,-1.7407414703857844,3.375819564214019
0.5775939043396914,-2.1040803366732423,0.5508713672864824,-0.8880312128022676,-1.5351621560755064,3.398808433924844
0.5832741361627698,-2.2355657615282705,0.6370191169335602,-0.9903850857720236,-1.33213437949408,3.337791973698045
0.7956820766765804,-1.9061741177231353,0.6575134099179794,-0.9768538855586462,-2.028063935332172,3.4578964520193987
0.7346810669869472,-1.765333109481317,0.5583609467229635,-1.3036977299060983,-1.6169131043630443,3.3929019300405456
0.6829084081883323,-1.4907394385838901,0.5560134078454739,-1.2388857813872485,-1.8557709771135635,3.3464743810508955
0.5846567184166509,-2.091703971728576,0.704080943061197,-0.6849775717914803,-1.8927027257359668,3.380646607778173
0.534939504786812,-2.360742584679412,0.6858764700109745,-0.7814829892201449,-1.546286158686525,3.4676957577882943
0.5701440257274193,-1.9799862175000706,0.502725041724494,-0.8241703568173762,-1.7394509234739912,3.470738430339523
0.7478214734851609,-1.5890526929875164,0.4586401503777391,-1.3204467675965499,-1.7393348960368544,3.442372732758022
0.7281544424272961,-2.119361886819251,0.5729183611416606,-0.855004585542964,-1.7990545870513936,3.4723482558446506
0.8005121850873471,-1.8229044507307521,0.5363193367399934,-1.1013865730415913,-1.8229044507307521,3.410363952675757
0.739547654951282,-2.235749973443491,0.8676129643028654,-0.9960590865154759,-2.1487385964538617,3.7733870371586815
0.7950089679042507,-1.9975185379393614,0.7865777911518999,-0.8745147961470923,-2.520766681703909,3.811213256734214
0.8451132927424836,-1.9368067569261824,0.823203183106739,-1.243659576366237,-2.2469616852300214,3.759111542673217
1.0145046220864606,-2.252017856249093,0.5633908631736162,-0.7704133153248773,-2.414536785746868,3.859072472060758
1.2106465195023897,-1.9290587662622776,0.62451390421715125,-1.1513541976742698,-2.364376837520123,3.6096293777371318
0.993771472381594,-1.7720509892058756,0.7388311469853854,-1.219982406905836,-2.41390487537827,3.673335652123005
0.8029165802530751,-2.1000023936951777,0.9248472784295401,-1.0639104620084021,-2.4829946459512833,3.919143642972248
0.8247209233119275,-2.0387036983372573,0.8194071973406856,-0.9520676007158633,-2.3751759349584702,3.721819113358975
1.019213280684872,-1.7804365208251274,0.7273544227964606,-1.0332221189949062,-2.655905258179027,3.722996194517728
0.9651680400226614,-1.8419946268336127,0.8660555742685978,-1.1068832471746348,-2.5641293442668096,3.6817836039837943
1.0043569479139283,-2.038463361738964,0.871555393540997,-1.0666027787099988,-2.4802961140180035,3.709449913012041
0.9223794252721733,-2.0743523486149016,0.6202748321551681,-1.1850902891286657,-1.8920307918209467,3.608819172137175
0.7867187772122723,-2.119944668282078,0.9809307059924768,-1.128304499166136,-2.365067126315063,3.8456668105585283
0.8645720924822995,-2.0083143510728454,0.9631252299121007,-0.9505240569249911,-2.7422835261530465,3.8734246117564832
0.9555930600060796,-1.8940424335769208,0.8383992206494484,-1.1123418556755302,-2.70497264979325,3.9173646583901736
1.0862900292053954,-1.7317993805534195,0.9808379845556972,-1.1870722051117468,-3.1531850614845798,4.004928633388654
1.019288207502521,-1.8440548780057249,0.7511998289511408,-1.1021175332763473,-2.6803029022063436,3.855987277034753
0.9205131659245498,-1.9752145933247003,0.8381961234353366,-1.0069641225198338,-2.486040217090691,3.7095096435753354
0.5264210793259734,-2.249287770250051,0.7928508761180955,-0.9965248017546839,-1.9491831777997133,3.8757237943603844
0.6634841115970551,-2.188185317280072,0.8342700264146727,-0.9354223487847038,-2.1081426096065354,3.7339961376595823
0.7378212343486119,-2.106887648216991,0.902543469695162,-1.0315322217131482,-2.106887648216991,3.6049428141033553
0.8342893834541241,-2.181245517396046,0.7537505209701121,-1.094609419774652,-1.8758638678448647,3.56367890059133
0.9326860146304066,-2.2034291264972086,0.7503644578364517,-0.940513786537823,-2.069897733872686,3.5307901744408627
0.8421992629541117,-2.184385474082644,0.6250172212798537,-0.9904630056102093,-1.7789203659744794,3.4865523614333647
0.6444549523177159,-2.453976403683726,0.8649828797414574,-0.9916961355859129,-1.7608292231237805,3.697063930334247
0.6883696718910932,-2.1678952587461997,0.8490392224583938,-1.0341916502668203,-1.916580830465294,3.5812588451288274
0.9120592235955582,-1.9549784261345247,0.8456233323329307,-0.9188864944477482,-2.507047008434564,3.623229373088347
0.8961605678295927,-2.122749294037104,0.8414567258701133,-1.1725570104872678,-2.024309221223851,3.5819982320485138
1.0716739023158093,-2.0834334752022463,0.8531776753439475,-1.0485370009202444,-2.488898583310411,3.696017481773146
0.8597701731676914,-1.983409242460572,0.8592978437878953,-0.9693543418205244,-2.2270313251183222,3.460726892443835
0.6523260457514795,-2.532720820087437,0.7233493747888127,-0.8719896132657854,-1.5853395011432503,3.61437451395618
0.6564141798152008,-2.2240798941615934,0.7223813303856153,-0.9713169256662253,-1.7932969780691383,3.6098982876961427
0.8027932306790606,-2.455495596545975,0.7890479750708033,-1.056778715427527,-1.7135582518165982,3.633991358040235
0.7807139811933084,-2.2680511442689046,0.632192362106414,-0.9089077722149654,-1.708435356333482,3.4724879295176274
0.9378579229578028,-2.119715270961111,0.550859818974553,-1.1432056790939007,-1.8234494548179385,3.597652662940596
0.8703949160049169,-2.283922634444198,0.5793358880434059,-1.0688999939316775,-1.5907754538842527,3.493867278211807
0.4150173257063301,-2.1242854386290437,0.7957350131892511,-0.8956200217127357,-2.00650240297266,3.815655524418862
0.5196322047285418,-2.084765423060998,0.7663856216818856,-1.1839788777228084,-1.7875138995930668,3.7702403739664487
0.7627555408831661,-2.0153980259900224,0.7965830979604194,-1.0849226591239112,-2.212108320236077,3.7530903665064255
0.8987784760591242,-2.1254718364160996,0.794227536574585,-1.0632271919188647,-2.1254718364160996,3.621164852117358
0.870211699453677,-2.0446832799932397,0.7414847003729221,-1.2063540895887974,-1.9269002443368568,3.566241214092294
0.7709390585382296,-2.3031250582856684,0.617644176794867,-1.1216251098117906,-1.440078840930326,3.476245773694689
0.6439832164910864,-2.0148767404203514,0.7676623126725977,-1.0440978232621272,-2.238020291734561,3.885349326253359
0.7159244467158818,-2.0336515012148264,0.7757511941476709,-1.0628725840566022,-2.256795052529036,3.8616434969369142
0.8144578221250547,-2.144051740938328,0.6546357342688145,-1.0846601654234997,-1.9364123761600829,3.696030726128043
0.92270389601723,-2.1387080742088496,0.7976007788743411,-1.092739519026162,-2.1779287873621302,3.68907170570557
0.9175585089378266,-2.204969560994056,0.8091118512281317,-0.8468460768408619,-2.2427098889769033,3.5678551666458596
0.9643883710148984,-2.289118897822943,0.7997567074502832,-0.9898359136926813,-2.2425988821880494,3.757408615238493
0.7440880285578255,-2.476198565413393,0.8829505800052626,-0.890571301673011,-2.0513153714481276,3.7910466299714445
0.6640300047056997,-2.300070865707149,0.8530535815982714,-1.0870482258612957,-1.835765257576052,3.7058007628405245
0.7999149619319885,-2.179433832371479,0.7428312893006401,-1.0808215437033688,-2.02528315254422,3.7427922773864375
1.0223167872188568,-2.1152622105633703,0.6523139698528664,-1.030072942227402,-2.2896155977081487,3.7603199934272027
0.9354369972489525,-2.2623080459891747,0.7951177965701559,-1.148657879956525,-2.0575136333431616,3.737924765469752
1.0006107903151955,-2.14602513894249,0.8243893266272115,-1.1274555579479162,-2.226067846616026,3.674548426564024
0.5175159670963381,-2.2802733687607417,0.8552208471684084,-0.958517528778422,-1.7694477449947503,3.6355018282691667
0.5030400621195343,-2.287102027701148,0.7231082650334963,-0.8700360079145035,-1.7039557423555305,3.634945450818156
0.5651249387151078,-2.2462122010980194,0.6220924627694662,-0.842218262878728,-1.6081247977211022,3.5093378602132748
0.6791323393542403,-2.2813427843129026,0.6649741296777378,-0.9885744812038353,-1.5360098505823871,3.461820647067149
0.690719268864818,-2.236697243812561,0.6574986105220071,-0.9311642393371282,-1.6527493552176078,3.4723929589804747
0.7685503424078699,-2.1836681449601545,0.5393236361402547,-1.042944370941918,-1.540117905539581,3.4588564428935307
0.5173921620046142,-2.3052260355063354,0.8229954210937347,-0.8983123871837084,-1.7456102475709128,3.608761087162607
0.5246496733745718,-2.1980545361147406,0.7158477191916179,-0.6550617230887936,-1.9467401078338349,3.559358974471176
0.6142572009807572,-2.17034243392516,0.8034850042407813,-1.0942030011091082,-1.6595168101591686,3.5063200399719
0.6724957450665436,-2.2059775490380065,0.4603541984969115,-0.7346899750847231,-1.6326315682906816,3.4404491488499542
0.6466921269126695,-2.1728813789736763,0.476940317228741,-0.749408014612031,-1.608945929893737,3.4076028793380315
0.6530399938555709,-2.3108100908280984,0.4660797133110739,-0.7013721783939979,-1.5037186509189353,3.3967812129743895
0.40691458112298307,-2.2457638444442405,0.7338390471798668,-0.8299106810828056,-1.7034395536188787,3.638360450843075
0.4510165331339371,-2.2152533600062068,0.6538204002110239,-0.7462672830412025,-1.6507235572683543,3.5074072669708065
0.5424299303000666,-2.098054951306378,0.5691732552755777,-0.882718388330126,-1.5590584505736906,3.428228604634553
0.5666764667586293,-2.1209709269753687,0.5264546523104063,-0.9199436328791895,-1.4884483682318588,3.4362318090173805
0.8572190043125625,-2.110995240347536,0.406125029424119,-0.7988088513813678,-2.009212546037594,3.6556726040298217
0.6540728395395723,-2.1174736731217654,0.4954515162166455,-0.9218691184663457,-1.4814849064017683,3.3713033422336616
0.6890955707833273,-2.1641766794018396,0.67555134567557,-1.0655643907337295,-1.771134091292232,3.6362282449689025
0.7697118554870666,-2.157473875531814,0.6861888843987427,-0.9898687153767534,-1.9061594472509085,3.597601298273665
0.8343748999097675,-2.1347152814074666,0.7574469872624863,-1.025407703622609,-1.9311163261662272,3.49941742402405
0.9189132173047052,-2.122069938429158,0.6403869848802164,-0.9508869569262126,-2.0007090814248913,3.514365774595341
0.8560569308518211,-2.121341636013666,0.7427621950618888,-0.9074185008345612,-2.121341636013666,3.551282646948182
0.9019773328054832,-2.1023119746814873,0.6838560056846745,-0.7805561346991685,-2.2007520474947406,3.497786818385239
0.7564534590179388,-2.081324614190392,0.7387306452883129,-0.8024505016913381,-2.3326390424712984,3.7212300540467793
0.7180892684415827,-1.9985513798656651,0.7703540969578193,-0.7374201616997809,-2.3060360796136257,3.5535642557796705
0.7539091385988379,-2.024361937854781,0.7463868574629928,-0.9159934742413065,-2.0849865596712154,3.5250459757054706
0.957020010097136,-1.8635753614243877,0.7371631038887343,-0.9903020146339236,-2.4101190677924573,3.5698133298648975
0.8833134017767348,-1.8440724642036441,0.7042560120218524,-0.863243211191917,-2.362866257618811,3.482612519215784
0.8953082406524193,-2.038852534367407,0.7265676983937621,-0.7113986732704496,-2.3361040578353385,3.464479326427017
0.7572363077635633,-2.0881202032709845,0.8086413527239515,-0.8803086226378825,-2.350484467738475,3.7530356331598287
0.8070321340230064,-2.05988666405163,0.8362157685535201,-0.9498456795598966,-2.291688278108954,3.658172719143953
0.9523341835519714,-1.972841496538885,0.8342996072075555,-1.0077606004952986,-2.4428451257846207,3.6368134320592773
0.9422121851274534,-1.9466151709173372,0.8102251943543051,-0.9868393271034432,-2.3520802790255018,3.5330973975645237
0.9871586764454219,-1.9973342004728774,0.8006642372922723,-1.023885054758774,-2.304818900220838,3.53821524171479
0.9495621409869561,-2.1302158066802783,0.7441556098694448,-0.9737839471233429,-2.204323778834001,3.6146057817812225
0.7501693918296573,-2.1854589576546286,0.892237253750793,-0.5928281635369088,-2.5909240657627923,3.7268045413738786
0.8118805446051485,-2.03928827775749,1.0014173614392323,-0.548633901313357,-3.0609395252894718,3.835563798315941
1.025078552269032,-2.027574011537641,0.8407306523298446,-0.8379899446638048,-2.7207211920975864,3.7204759437001584
0.9950424673212956,-2.1845102391503857,0.8368897811521827,-0.7494257138610636,-2.5701727199623705,3.6721764245003476
1.0774829160839832,-2.4267389214384507,0.8419847091573178,-0.8862938804913019,-2.372671700168175,3.7662368768566274
1.0024042180561668,-2.0931733904675407,0.7501308565706384,-0.8552990344659226,-2.415946782730592,3.6118841330372478
0.753919354486456,-2.1487693992167474,0.835357328216936,-0.5470535328765571,-2.573652593182013,3.6801988425719205
0.809214065967037,-2.2216922825946077,0.7800220626369305,-0.6614446143512791,-2.3495256541044927,3.643426422446413
0.749688545230605,-2.2523698301260753,0.7337005325161794,-0.8757373799179211,-1.926947429691447,3.5716655619886577
0.7914198560982681,-2.1710879763903805,0.7486113966003041,-0.6591054001069936,-2.2844166616973838,3.574578785496185
0.8995257512268102,-2.065747314842472,0.6782095947229818,-0.8083866370984749,-2.2808586944594174,3.5772573004505692
0.7969690912569032,-2.3410303451891843,0.5514758852356136,-0.7549397967520748,-1.7279258723027753,3.475451037751516
0.5128113750442802,-2.427071787586299,0.657753029161146,-0.7140931962113584,-1.6060912355164687,3.5766918151086995
0.726536939352195,-2.467636272875634,0.7330755813648957,-0.8682486962950353,-1.7497964797253172,3.626068928178895
0.6973980629929963,-2.214251093350453,0.6451809810108822,-0.852447752238858,-1.6969945792541723,3.421114380839606
0.8150336861531913,-2.1239575437552953,0.6262041426970413,-0.8043545571340771,-2.03158422362428,3.518658495663418
0.8720026519482853,-2.131441742092045,0.5999889076542289,-1.0221341643071873,-1.8277593282938231,3.509343675090537
0.8890024924512088,-2.1668837039225295,0.7381942013633309,-0.9729612354500947,-1.9845621471285746,3.497210392686654
0.6685930211812048,-1.657938351446676,0.5746028978144433,-1.2102404797152388,-1.7503116715776912,3.3752945837439587
0.727446968172877,-2.0253034118472395,0.5285961094277121,-0.9207563876593157,-1.7398559771968753,3.429872699102837
0.5165332184554039,-1.7024377344975083,0.44108266386685013,-0.751461444635463,-1.7295396642752991,3.225822961086016
0.6329814073024158,-1.8840135570370848,0.49593507257044855,-1.1074847675380881,-1.4980612631525019,3.360643107854808
0.7095018676749776,-1.8997024987906,0.35081500631999063,-0.9922744541742907,-1.529153655788663,3.3608137347585814
0.7394721841599088,-2.0609153220190195,0.5087325562240714,-1.0327546943015213,-1.6971229103114234,3.5425881862479836
0.7177917702417784,-1.7601164523108,0.4863109774897407,-1.1216276842887187,-1.796221456952916,3.473862845820915
0.7084673324954918,-1.9389088105400836,0.5071160517037092,-1.0431667468933163,-1.7056471290602886,3.4721393022944884
0.6877538658157087,-1.7056666441449204,0.5814142623131602,-1.08936216852784,-1.7986127566543644,3.3244734411982555
0.7337415802844154,-2.194149232387666,0.39772953695250246,-0.8852121199159928,-1.5063929004625969,3.4542831355293395
0.6777475000193642,-2.0890599798898695,0.5652937690268316,-0.81046165358969,-1.7965352829623003,3.453015647395663
0.7512232665615706,-2.209058450585488,0.6380947142848377,-1.0199685769512628,-1.6494426626500656,3.4891517093404105
0.6460945889690652,-1.8487502580321933,0.6386043733944469,-1.0184019559587631,-1.8269312106375533,3.4093844622649976
0.8387861215428858,-2.0193610421557344,0.18178895729659095,-0.6622494477929037,-1.7700151184475001,3.4310505295566625
0.7910250531879197,-1.844289015423192,0.7051561555023791,-1.260785012313074,-1.8462910180938654,3.4551838371398342
0.682434673181306,-2.2758996152847595,0.711874244670025,-0.9525190795754379,-1.6587383417027364,3.4928481187116054
0.715571397061872,-1.9048990837560686,0.5455670760516398,-1.132911841488348,-1.6393428038102527,3.4160152559411556
0.5994663318864735,-1.7865030727456732,0.5839932258645826,-1.1964666881095392,-1.5907584956195784,3.3902686987237347
0.7844953323646022,-1.7332011402463885,0.22689364380088106,-1.0367261695937686,-1.681241401315678,3.43977973499035
0.7800940507271004,-1.8113937434940222,0.5242273867770462,-1.3635810875567658,-1.6239960336682073,3.49464942721485
0.6307898258621112,-1.8042354605882918,0.5893797689903018,-1.091154065127529,-1.6842177871304922,3.359437717993898
0.7241905486897302,-1.7930287542102112,0.588731931727124,-1.1843354044887784,-1.7584232250327352,3.4228649033148693
0.5431117731552813,-1.9999379906814299,0.6827260240303645,-0.8145365719409292,-1.7446014397690743,3.3332382052057854
0.6060148665484855,-2.05360874064825,0.5970691199900271,-0.9105446894093063,-1.6603389056339042,3.421408349152947
0.8101287022877881,-1.8385492253144533,0.3367150100615106,-1.0869912825980932,-1.6726525481878984,3.451349343751145
0.7076669856369739,-2.048372506916809,0.6456669571158029,-1.0503014474705767,-1.622820640241907,3.3681606518765155
0.6352018384283373,-1.9914917591652657,0.6229971983221914,-0.9008888607714907,-1.7429731884548385,3.3771547716410653
0.6390937993296237,-1.9720258622752196,0.47719877929608856,-0.8044207021201579,-1.7023622953261164,3.3625162810957816
0.6649086922366658,-1.9579314115764945,0.5028776866324454,-0.9656137815580075,-1.687198897438487,3.442957711703876
0.787270549796725,-1.7674456313847826,0.5422815431761645,-1.2729287456607161,-1.7897513888990813,3.500573672971689
0.6695008983695634,-1.978957205530401,0.5923293087538704,-0.8858697927942609,-1.791141129418806,3.394137920620032
0.6282180526733732,-1.7679874816323538,0.5231032319359565,-1.0091863308509716,-1.8498174998799866,3.4756700277539823
0.552219792250463,-2.0017626443265555,0.5836419717963834,-0.7727332601632813,-1.6163987155394772,3.255032855982469
0.5495930407896834,-1.779137332308685,0.6295364879539318,-1.3074794429669225,-1.468541000334028,3.3760282468660203
0.6732455453368948,-2.001963549576073,0.6905824649901722,-1.1116483041051786,-1.6521496960172857,3.401933539371467
0.5290213753738047,-1.9020420423933726,0.6001868259989847,-0.9081930761733426,-1.780681185389105,3.461708102583033
0.6453463464862645,-1.612424725816028,0.45193154432805294,-1.2469649523215627,-1.6730493476324626,3.4351611349557367
0.641629529030312,-2.0776036995213336,0.653825613325651,-1.059595443267853,-1.6687772437104642,3.510521244143684
0.69370387845778,-1.8654458238569696,0.6445569781458218,-1.1037786968602683,-1.7143392864109392,3.345302950524576
0.7249656413374543,-1.4728256687994254,0.5522297232068571,-1.3042029563636333,-1.9226265907276416,3.422459851346389
0.5605086560845112,-1.9983736819758096,0.5132387010713289,-0.9286651394900489,-1.5675907658833554,3.420882230193372
0.7465134327545173,-2.06444984702904,0.4997870059492011,-1.1153692923318936,-1.49430764610663,3.4278263467638457
0.6933048640459654,-1.9371871946136836,0.5369782133429042,-1.1464015444898226,-1.6304569271912084,3.4837625889058486
0.5577300611794667,-1.6799096482587008,0.626059542719585,-1.1357476042251187,-1.6742758305404446,3.306143479125214
0.7607809007556963,-1.7326029056419485,0.620483801537083,-1.3392006699830596,-1.8228897523140488,3.5134286256462803
0.6379910656765593,-1.7610542935050488,0.5578525679746917,-1.083856414352781,-1.6937506116089422,3.342817685815522
0.6447984864832521,-1.7908242466863866,0.429486350684015,-0.9834388764365976,-1.6213233783214935,3.32130166427721
0.43471355452341065,-1.9754101315226347,0.6571816583279824,-0.7454618407934372,-1.6672622284785623,3.2962389879432408
0.6701848409143998,-2.043499177906066,0.6329845572283093,-0.9793730653091255,-1.6267979965309762,3.3465008416034587
0.7654369625270627,-2.0085761833360207,0.4645656248723933,-0.9099638946679107,-1.7408283257850572,3.4293658163895313
0.7419976301981133,-2.452771773872094,0.7588047485144949,-0.8046960687325799,-1.7748920654429372,3.531557529335003
0.7367881265341882,-1.7615905845290198,0.43869443896030536,-1.1473373464387375,-1.7078864055571588,3.4413317710304216
0.7738989561740794,-1.8565930105822557,0.4897947050701825,-1.269635877042512,-1.5559357792673416,3.418471005647849
0.55563517756213,-1.9908422318435055,0.45673846033180787,-0.8779643660165735,-1.5853771237353418,3.4418100837014824
0.6953448765834356,-1.7976209976759963,0.4911003198182651,-1.0972535691425644,-1.7481409404126262,3.456570310829485
0.7385762169336538,-2.217565382566842,0.46765779440127897,-0.7917401826903165,-1.620266160797025,3.4233377147192527
0.7178397948607711,-1.9462472828203228,0.43687667265773555,-1.033187571527614,-1.584745298133274,3.4094636849627022
0.6777609053392624,-1.5912016482773823,0.3030239785821345,-1.0507611039724618,-1.7816486125152537,3.442826480843699
0.5665121421065105,-1.8951376455172224,0.5977827849943314,-1.097319842393389,-1.460225336082757,3.288387896892525
0.6610046162942509,-2.0249386096251145,0.307698828435333,-0.7991711454717585,-1.5277650750274514,3.383171385394741
0.5367612739265826,-2.275269180364496,0.7515830019032999,-1.0208655224116678,-1.4230573051748627,3.4308477321211432
0.702733862658528,-1.7364267653412684,0.600913173705826,-1.3108402540336828,-1.5787978211376856,3.3224178041482824
